timestamp,vrms,irms,realPower,powerFactor,device_label
2026-05-19T05:28:31Z,222.2,0.43,83.3,0.87,laptop
2026-05-19T05:28:33Z,225.0,0.44,85.0,0.87,laptop
2026-05-19T05:28:35Z,224.9,0.43,83.6,0.86,laptop
2026-05-19T05:28:37Z,224.7,0.43,84.2,0.86,laptop
2026-05-19T05:28:39Z,224.7,0.45,87.3,0.87,laptop
2026-05-19T05:28:41Z,224.9,0.43,82.9,0.86,laptop
2026-05-19T05:28:43Z,224.9,0.44,86.0,0.87,laptop
2026-05-19T05:28:45Z,224.8,0.43,82.7,0.86,laptop
2026-05-19T05:28:47Z,224.8,0.46,91.4,0.88,laptop
2026-05-19T05:28:49Z,225.0,0.44,85.3,0.87,laptop
2026-05-19T05:28:51Z,224.8,0.44,85.7,0.87,laptop
2026-05-19T05:28:53Z,225.0,0.44,86.4,0.86,laptop
2026-05-19T05:28:55Z,225.0,0.47,93.8,0.88,laptop
2026-05-19T05:28:57Z,225.0,0.45,87.4,0.87,laptop
2026-05-19T05:28:59Z,225.4,0.43,84.2,0.86,laptop
2026-05-19T05:29:01Z,225.3,0.44,86.1,0.87,laptop
2026-05-19T05:29:03Z,225.2,0.46,89.7,0.87,laptop
2026-05-19T05:29:05Z,225.2,0.44,86.2,0.87,laptop
2026-05-19T05:29:07Z,225.1,0.44,85.3,0.86,laptop
2026-05-19T05:29:09Z,225.2,0.45,88.3,0.87,laptop
2026-05-19T05:29:11Z,225.2,0.43,83.4,0.87,laptop
2026-05-19T05:29:13Z,225.2,0.47,91.9,0.88,laptop
2026-05-19T05:29:15Z,225.1,0.44,86.8,0.87,laptop
2026-05-19T05:29:17Z,225.3,0.45,87.2,0.87,laptop
2026-05-19T05:29:19Z,225.1,0.43,82.9,0.86,laptop
2026-05-19T05:29:21Z,224.9,0.43,82.8,0.86,laptop
2026-05-19T05:29:23Z,225.3,0.43,83.1,0.86,laptop
2026-05-19T05:29:25Z,225.3,0.44,86.4,0.87,laptop
2026-05-19T05:29:27Z,220.5,0.46,87.8,0.88,laptop
2026-05-19T05:29:29Z,222.7,0.44,84.9,0.87,laptop
2026-05-19T05:29:31Z,222.7,0.44,84.7,0.87,laptop
2026-05-19T05:29:33Z,222.5,0.45,87.2,0.87,laptop
2026-05-19T05:29:35Z,222.5,0.44,85.0,0.87,laptop
2026-05-19T05:29:37Z,222.5,0.44,85.0,0.87,laptop
2026-05-19T05:29:39Z,222.6,0.44,84.6,0.87,laptop
2026-05-19T05:29:41Z,222.5,0.44,85.3,0.87,laptop
2026-05-19T05:29:43Z,222.3,0.42,80.7,0.86,laptop
2026-05-19T05:29:45Z,222.5,0.42,81.1,0.86,laptop
2026-05-19T05:29:47Z,222.5,0.44,85.9,0.87,laptop
2026-05-19T05:29:49Z,222.4,0.41,79.0,0.86,laptop
2026-05-19T05:29:51Z,222.3,0.46,88.9,0.87,laptop
2026-05-19T05:29:53Z,222.3,0.46,89.3,0.88,laptop
2026-05-19T05:29:55Z,222.2,0.44,84.4,0.86,laptop
2026-05-19T05:29:57Z,222.3,0.46,88.5,0.87,laptop
2026-05-19T05:29:59Z,222.3,0.45,88.0,0.87,laptop
2026-05-19T05:30:01Z,222.1,0.42,81.2,0.86,laptop
2026-05-19T05:30:03Z,0.0,0.00,0.0,0.00,Idle
2026-05-19T05:30:05Z,0.0,0.00,0.0,0.00,Idle
2026-05-19T05:30:07Z,0.0,0.00,0.0,0.00,Idle
2026-05-19T05:30:09Z,0.0,0.00,0.0,0.00,Idle
2026-05-19T05:30:11Z,0.0,0.00,0.0,0.00,Idle
2026-05-19T05:30:13Z,0.0,0.00,0.0,0.00,Idle
2026-05-19T05:30:15Z,0.0,0.00,0.0,0.00,Idle
